TipusCasData,ComarcaCodi,ComarcaDescripcio,MunicipiCodi,MunicipiDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
22/04/2020,14,Berguedà ,08022,Berga,0,Home,Sospitós,1
22/04/2020,34,Selva,17023,Blanes,1,Dona,Positiu,1
22/04/2020,07,Bages,08262,Sant Vicenç de Castellet,1,Dona,Sospitós,4
22/04/2020,21,Maresme,08284,Tordera,1,Dona,Sospitós,89
22/04/2020,31,Ripollès,17147,Ripoll,1,Dona,Positiu,3
22/04/2020,21,Maresme,08118,El Masnou,1,Dona,Sospitós,10
22/04/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu,64
22/04/2020,41,Vallès Oriental,08248,Santa Eulàlia de Ronçana,1,Dona,Sospitós,1
22/04/2020,21,Maresme,08282,Tiana,1,Dona,Sospitós,1
22/04/2020,19,Garrotxa,17133,Les Planes d'Hostoles,0,Home,Sospitós,1
22/04/2020,40,Vallès Occidental,08252,Barberà del Vallès,1,Dona,Sospitós,6
22/04/2020,07,Bages,08098,Sant Salvador de Guardiola,0,Home,Sospitós,1
22/04/2020,17,Garraf,08231,Sant Pere de Ribes,0,Home,Sospitós,2
22/04/2020,06,Anoia,08102,Igualada,1,Dona,Sospitós,8
22/04/2020,01,Alt Camp,43098,Nulles,1,Dona,Sospitós,1
22/04/2020,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Sospitós,9
22/04/2020,26,Pallars Sobirà ,25126,Llavorsí,1,Dona,Sospitós,2
22/04/2020,06,Anoia,08161,Piera,1,Dona,Sospitós,5
22/04/2020,11,Baix Llobregat,08200,Sant Boi de Llobregat,0,Home,Sospitós,13
22/04/2020,24,Osona,08285,Torelló,1,Dona,Positiu,1
22/04/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Positiu,1
22/04/2020,02,Alt Empordà ,17012,Avinyonet de Puigventós,0,Home,Sospitós,1
22/04/2020,41,Vallès Oriental,08136,Montornès del Vallès,0,Home,Sospitós,2
22/04/2020,11,Baix Llobregat,08157,Pallejà,0,Home,Positiu,2
22/04/2020,24,Osona,08237,Sant Quirze de Besora,1,Dona,Sospitós,2
22/04/2020,21,Maresme,08126,Montgat,1,Dona,Sospitós,3
22/04/2020,20,Gironès,17025,Bordils,1,Dona,Positiu,1
22/04/2020,30,Ribera d'Ebre,43060,Flix,1,Dona,Sospitós,2
22/04/2020,24,Osona,08283,Tona,1,Dona,Positiu,2
22/04/2020,20,Gironès,17040,Canet d'Adri,1,Dona,Sospitós,1
22/04/2020,20,Gironès,17073,Fornells de la Selva,0,Home,Sospitós,2
22/04/2020,38,Urgell,25096,La Fuliola,0,Home,Sospitós,1
22/04/2020,21,Maresme,08281,Teià,1,Dona,Sospitós,2
22/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Sospitós,4
22/04/2020,24,Osona,08254,L'Esquirol,0,Home,Sospitós,1
22/04/2020,24,Osona,08246,Santa Eugènia de Berga,1,Dona,Sospitós,1
22/04/2020,02,Alt Empordà ,17178,Sant Pere Pescador,1,Dona,Sospitós,1
22/04/2020,11,Baix Llobregat,08077,Esplugues de Llobregat,1,Dona,Positiu,5
22/04/2020,23,Noguera,25040,Balaguer,1,Dona,Sospitós,29
22/04/2020,07,Bages,08262,Sant Vicenç de Castellet,0,Home,Sospitós,1
22/04/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Sospitós,29
22/04/2020,21,Maresme,08155,Palafolls,0,Home,Sospitós,4
22/04/2020,40,Vallès Occidental,08051,Castellar del Vallès,1,Dona,Sospitós,5
22/04/2020,12,Baix Penedès,43163,El Vendrell,0,Home,Sospitós,1
22/04/2020,24,Osona,08254,L'Esquirol,1,Dona,Sospitós,1
22/04/2020,07,Bages,08018,Balsareny,0,Home,Positiu,2
22/04/2020,40,Vallès Occidental,08054,Castellbisbal,0,Home,Sospitós,2
22/04/2020,24,Osona,08112,Manlleu,1,Dona,Positiu,1
22/04/2020,19,Garrotxa,17185,Sant Joan Les Fonts,0,Home,Sospitós,2
22/04/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Positiu,6
22/04/2020,23,Noguera,25035,La Sentiu de Sió,1,Dona,Sospitós,1
22/04/2020,24,Osona,08246,Santa Eugènia de Berga,1,Dona,Positiu,1
22/04/2020,03,Alt Penedès,08065,Castellví de la Marca,1,Dona,Sospitós,1
22/04/2020,34,Selva,17095,Lloret de Mar,0,Home,Positiu,5
22/04/2020,20,Gironès,17079,Girona,1,Dona,Sospitós,42
22/04/2020,20,Gironès,17155,Salt,1,Dona,Sospitós,6
22/04/2020,11,Baix Llobregat,08001,Abrera,0,Home,Sospitós,1
22/04/2020,41,Vallès Oriental,08041,Canovelles,0,Home,Positiu,1
22/04/2020,02,Alt Empordà ,17074,Fortià,1,Dona,Sospitós,1
22/04/2020,41,Vallès Oriental,08096,Granollers,1,Dona,Positiu,1
22/04/2020,24,Osona,08233,Sant Pere de Torelló,0,Home,Sospitós,1
22/04/2020,13,Barcelonès,08019,Barcelona,1,Dona,Positiu,107
22/04/2020,13,Barcelonès,08015,Badalona,0,Home,Sospitós,33
22/04/2020,09,Baix Ebre,43013,L'Ametlla de Mar,1,Dona,Sospitós,2
22/04/2020,24,Osona,08224,Sant Martí de Centelles,1,Dona,Sospitós,1
22/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Sospitós,20
22/04/2020,24,Osona,08215,Sant Hipòlit de Voltregà,1,Dona,Sospitós,2
22/04/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,1,Dona,Positiu,1
22/04/2020,41,Vallès Oriental,08046,Cardedeu,0,Home,Sospitós,4
22/04/2020,13,Barcelonès,08015,Badalona,1,Dona,Positiu,7
22/04/2020,34,Selva,17023,Blanes,1,Dona,Sospitós,90
22/04/2020,24,Osona,08183,Roda de Ter,0,Home,Sospitós,1
22/04/2020,20,Gironès,17163,Sant Gregori,0,Home,Sospitós,2
22/04/2020,33,Segrià ,25011,Alcarràs,0,Home,Sospitós,1
22/04/2020,41,Vallès Oriental,08023,Bigues i Riells,0,Home,Sospitós,1
22/04/2020,34,Selva,17083,Hostalric,0,Home,Positiu,1
22/04/2020,19,Garrotxa,17139,Les Preses,1,Dona,Positiu,1
22/04/2020,11,Baix Llobregat,08072,Corbera de Llobregat,1,Dona,Positiu,2
22/04/2020,40,Vallès Occidental,08120,Matadepera,0,Home,Positiu,1
22/04/2020,24,Osona,08285,Torelló,0,Home,Positiu,1
22/04/2020,06,Anoia,08302,Vilanova del Camí,1,Dona,Sospitós,4
22/04/2020,36,Tarragonès,43047,Constantí,1,Dona,Sospitós,1
22/04/2020,02,Alt Empordà ,17093,Llers,1,Dona,Sospitós,1
22/04/2020,22,Montsià ,43044,La Sénia,0,Home,Sospitós,1
22/04/2020,41,Vallès Oriental,08033,Caldes de Montbui,0,Home,Sospitós,2
22/04/2020,36,Tarragonès,43166,Vilallonga del Camp,0,Home,Sospitós,1
22/04/2020,41,Vallès Oriental,08115,Martorelles,1,Dona,Sospitós,1
22/04/2020,24,Osona,08117,Les Masies de Voltregà,1,Dona,Sospitós,1
22/04/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,1,Dona,Positiu,8
22/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Sospitós,94
22/04/2020,,,,No classificat,1,Dona,Positiu,90
22/04/2020,03,Alt Penedès,08091,Gelida,0,Home,Sospitós,2
22/04/2020,11,Baix Llobregat,08089,Gavà,0,Home,Positiu,5
22/04/2020,20,Gironès,17089,Llagostera,1,Dona,Sospitós,6
22/04/2020,24,Osona,08100,Gurb,1,Dona,Sospitós,15
22/04/2020,11,Baix Llobregat,08217,Sant Joan Despí,0,Home,Positiu,1
22/04/2020,14,Berguedà ,08011,Avià,1,Dona,Sospitós,1
22/04/2020,07,Bages,08141,Navàs,1,Dona,Sospitós,4
22/04/2020,42,Moianès,08128,Monistrol de Calders,1,Dona,Sospitós,1
22/04/2020,02,Alt Empordà ,17152,Roses,0,Home,Positiu,2
22/04/2020,07,Bages,08274,Súria,1,Dona,Positiu,4
22/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Sospitós,6
22/04/2020,20,Gironès,17163,Sant Gregori,1,Dona,Positiu,2
22/04/2020,20,Gironès,17067,Flaçà,0,Home,Positiu,1
22/04/2020,34,Selva,17180,Santa Coloma de Farners,0,Home,Positiu,1
22/04/2020,41,Vallès Oriental,08046,Cardedeu,1,Dona,Sospitós,4
22/04/2020,10,Baix Empordà ,17013,Begur,0,Home,Sospitós,2
22/04/2020,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Positiu,2
22/04/2020,18,Garrigues,25058,Les Borges Blanques,0,Home,Sospitós,1
22/04/2020,11,Baix Llobregat,08905,La Palma de Cervelló,1,Dona,Sospitós,2
22/04/2020,24,Osona,08017,Balenyà,1,Dona,Sospitós,1
22/04/2020,40,Vallès Occidental,08184,Rubí,0,Home,Sospitós,25
22/04/2020,03,Alt Penedès,08145,Olèrdola,0,Home,Sospitós,1
22/04/2020,21,Maresme,08172,Premià de Mar,1,Dona,Sospitós,8
22/04/2020,28,Pla de l'Estany,17071,Fontcoberta,1,Dona,Sospitós,1
22/04/2020,40,Vallès Occidental,08291,Vacarisses,1,Dona,Sospitós,5
22/04/2020,24,Osona,08151,Oristà,1,Dona,Sospitós,1
22/04/2020,08,Baix Camp,43033,Botarell,1,Dona,Positiu,1
22/04/2020,06,Anoia,08250,Santa Margarida de Montbui,1,Dona,Sospitós,1
22/04/2020,13,Barcelonès,08019,Barcelona,1,Dona,Sospitós,734
22/04/2020,09,Baix Ebre,43102,Paüls,0,Home,Sospitós,1
22/04/2020,09,Baix Ebre,43906,L'Ampolla,0,Home,Sospitós,1
22/04/2020,14,Berguedà ,08175,Puig-Reig,1,Dona,Sospitós,25
22/04/2020,40,Vallès Occidental,08300,Viladecavalls,1,Dona,Sospitós,1
22/04/2020,36,Tarragonès,43144,La Secuita,1,Dona,Sospitós,1
22/04/2020,41,Vallès Oriental,08106,Llinars del Vallès,1,Dona,Sospitós,2
22/04/2020,17,Garraf,08270,Sitges,1,Dona,Sospitós,6
22/04/2020,19,Garrotxa,17133,Les Planes d'Hostoles,1,Dona,Sospitós,1
22/04/2020,40,Vallès Occidental,08184,Rubí,1,Dona,Positiu,4
22/04/2020,12,Baix Penedès,43016,L'Arboç,1,Dona,Positiu,1
22/04/2020,21,Maresme,08172,Premià de Mar,0,Home,Positiu,1
22/04/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Sospitós,8
22/04/2020,06,Anoia,08143,Òdena,0,Home,Sospitós,2
22/04/2020,06,Anoia,08286,La Torre de Claramunt,1,Dona,Sospitós,1
22/04/2020,23,Noguera,25079,Cubells,1,Dona,Sospitós,1
22/04/2020,23,Noguera,25034,Artesa de Segre,0,Home,Sospitós,1
22/04/2020,34,Selva,17007,Amer,1,Dona,Sospitós,1
22/04/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Sospitós,6
22/04/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,0,Home,Sospitós,4
22/04/2020,07,Bages,08274,Súria,1,Dona,Sospitós,17
22/04/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Sospitós,58
22/04/2020,34,Selva,17009,Arbúcies,1,Dona,Sospitós,2
22/04/2020,07,Bages,08262,Sant Vicenç de Castellet,1,Dona,Positiu,2
22/04/2020,40,Vallès Occidental,08125,Montcada i Reixac,1,Dona,Sospitós,42
22/04/2020,23,Noguera,25008,Albesa,1,Dona,Sospitós,1
22/04/2020,23,Noguera,25008,Albesa,0,Home,Sospitós,1
22/04/2020,07,Bages,08212,Sant Feliu Sasserra,1,Dona,Sospitós,1
22/04/2020,23,Noguera,25156,Os de Balaguer,1,Dona,Sospitós,1
22/04/2020,17,Garraf,08074,Cubelles,0,Home,Sospitós,1
22/04/2020,34,Selva,17180,Santa Coloma de Farners,1,Dona,Positiu,2
22/04/2020,34,Selva,17023,Blanes,0,Home,Sospitós,39
22/04/2020,02,Alt Empordà ,17012,Avinyonet de Puigventós,1,Dona,Sospitós,1
22/04/2020,19,Garrotxa,17208,La Vall de Bianya,1,Dona,Sospitós,3
22/04/2020,11,Baix Llobregat,08289,Torrelles de Llobregat,1,Dona,Positiu,1
22/04/2020,12,Baix Penedès,43024,Bellvei,1,Dona,Sospitós,1
22/04/2020,21,Maresme,08121,Mataró,0,Home,Sospitós,32
22/04/2020,11,Baix Llobregat,08147,Olesa de Montserrat,1,Dona,Sospitós,5
22/04/2020,08,Baix Camp,43042,Castellvell del Camp,1,Dona,Positiu,1
22/04/2020,40,Vallès Occidental,08252,Barberà del Vallès,1,Dona,Positiu,1
22/04/2020,02,Alt Empordà ,17086,La Jonquera,0,Home,Sospitós,2
22/04/2020,41,Vallès Oriental,08124,Mollet del Vallès,1,Dona,Sospitós,6
22/04/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,0,Home,Positiu,2
22/04/2020,36,Tarragonès,43905,Salou,0,Home,Sospitós,3
22/04/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,1,Dona,Sospitós,1
22/04/2020,34,Selva,17193,Sils,0,Home,Sospitós,3
22/04/2020,11,Baix Llobregat,08123,Molins de Rei,0,Home,Sospitós,3
22/04/2020,34,Selva,17202,Tossa de Mar,1,Dona,Sospitós,8
22/04/2020,36,Tarragonès,43148,Tarragona,1,Dona,Positiu,1
22/04/2020,01,Alt Camp,43108,El Pla de Santa Maria,1,Dona,Sospitós,1
22/04/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,0,Home,Positiu,5
22/04/2020,03,Alt Penedès,08288,Torrelles de Foix,1,Dona,Sospitós,1
22/04/2020,06,Anoia,08102,Igualada,0,Home,Positiu,1
22/04/2020,40,Vallès Occidental,08184,Rubí,0,Home,Positiu,1
22/04/2020,09,Baix Ebre,43904,l'Aldea,1,Dona,Sospitós,1
22/04/2020,11,Baix Llobregat,08289,Torrelles de Llobregat,1,Dona,Sospitós,12
22/04/2020,28,Pla de l'Estany,17058,Crespià,1,Dona,Sospitós,1
22/04/2020,08,Baix Camp,43145,La Selva del Camp,0,Home,Positiu,1
22/04/2020,22,Montsià ,43902,Sant Jaume d'Enveja,0,Home,Sospitós,1
22/04/2020,36,Tarragonès,43148,Tarragona,0,Home,Sospitós,10
22/04/2020,,,,No classificat,1,Dona,Sospitós,1
22/04/2020,06,Anoia,08302,Vilanova del Camí,0,Home,Sospitós,2
22/04/2020,20,Gironès,17020,Bescanó,1,Dona,Sospitós,1
22/04/2020,21,Maresme,08121,Mataró,1,Dona,Sospitós,84
22/04/2020,36,Tarragonès,43905,Salou,1,Dona,Sospitós,1
22/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,1,Dona,Positiu,2
22/04/2020,19,Garrotxa,17139,Les Preses,0,Home,Sospitós,2
22/04/2020,36,Tarragonès,43148,Tarragona,0,Home,Positiu,1
22/04/2020,40,Vallès Occidental,08904,Badia del Vallès,1,Dona,Sospitós,5
22/04/2020,11,Baix Llobregat,08076,Esparreguera,0,Home,Sospitós,3
22/04/2020,10,Baix Empordà ,17034,Calonge i Sant Antoni,1,Dona,Sospitós,5
22/04/2020,21,Maresme,08284,Tordera,0,Home,Sospitós,29
22/04/2020,40,Vallès Occidental,08238,Sant Quirze del Vallès,1,Dona,Sospitós,4
22/04/2020,02,Alt Empordà ,17074,Fortià,0,Home,Sospitós,2
22/04/2020,39,Aran,25243,Vielha e Mijaran,1,Dona,Sospitós,13
22/04/2020,21,Maresme,08007,Arenys de Munt,1,Dona,Sospitós,1
22/04/2020,21,Maresme,08155,Palafolls,0,Home,Positiu,1
22/04/2020,34,Selva,17213,Vidreres,1,Dona,Sospitós,1
22/04/2020,08,Baix Camp,43178,Vinyols i  els Arcs,0,Home,Positiu,1
22/04/2020,10,Baix Empordà ,17022,La Bisbal d'Empordà,0,Home,Positiu,2
22/04/2020,11,Baix Llobregat,08157,Pallejà,0,Home,Sospitós,4
22/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Sospitós,36
22/04/2020,24,Osona,08131,Montesquiu,1,Dona,Sospitós,10
22/04/2020,17,Garraf,08231,Sant Pere de Ribes,1,Dona,Sospitós,3
22/04/2020,34,Selva,17033,Caldes de Malavella,1,Dona,Sospitós,31
22/04/2020,23,Noguera,25042,La Baronia de Rialb,1,Dona,Sospitós,1
22/04/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Sospitós,99
22/04/2020,21,Maresme,08007,Arenys de Munt,0,Home,Sospitós,1
22/04/2020,20,Gironès,17215,Vilablareix,0,Home,Sospitós,1
22/04/2020,06,Anoia,08119,Masquefa,0,Home,Sospitós,2
22/04/2020,20,Gironès,17087,Juià,0,Home,Sospitós,1
22/04/2020,10,Baix Empordà ,17117,Palafrugell,1,Dona,Positiu,1
22/04/2020,41,Vallès Oriental,08209,Sant Fost de Campsentelles,0,Home,Sospitós,3
22/04/2020,03,Alt Penedès,08058,Castellet i la Gornal,0,Home,Sospitós,1
22/04/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Sospitós,8
22/04/2020,19,Garrotxa,17114,Olot,0,Home,Positiu,4
21/04/2020,41,Vallès Oriental,08248,Santa Eulàlia de Ronçana,1,Dona,Sospitós,1
21/04/2020,33,Segrià ,25019,Almacelles,1,Dona,Positiu,1
21/04/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,1,Dona,Positiu,2
21/04/2020,04,Alt Urgell,25239,Les Valls de Valira,0,Home,Sospitós,1
21/04/2020,40,Vallès Occidental,08051,Castellar del Vallès,0,Home,Sospitós,5
21/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Sospitós,46
21/04/2020,12,Baix Penedès,43051,Cunit,1,Dona,Positiu,2
21/04/2020,12,Baix Penedès,43051,Cunit,1,Dona,Sospitós,1
21/04/2020,33,Segrià ,25120,Lleida,0,Home,Sospitós,19
21/04/2020,14,Berguedà ,08022,Berga,1,Dona,Positiu,23
21/04/2020,33,Segrià ,25120,Lleida,1,Dona,Sospitós,71
21/04/2020,41,Vallès Oriental,08209,Sant Fost de Campsentelles,0,Home,Positiu,1
21/04/2020,11,Baix Llobregat,08072,Corbera de Llobregat,1,Dona,Sospitós,10
21/04/2020,40,Vallès Occidental,08238,Sant Quirze del Vallès,0,Home,Sospitós,3
21/04/2020,27,Pla d'Urgell,25137,Mollerussa,1,Dona,Sospitós,25
21/04/2020,07,Bages,08113,Manresa,1,Dona,Positiu,28
21/04/2020,40,Vallès Occidental,08223,Sant Llorenç Savall,1,Dona,Sospitós,2
21/04/2020,30,Ribera d'Ebre,43150,Tivissa,1,Dona,Sospitós,1
21/04/2020,20,Gironès,17155,Salt,0,Home,Positiu,3
21/04/2020,21,Maresme,08282,Tiana,1,Dona,Sospitós,2
21/04/2020,36,Tarragonès,43131,Roda de Berà,1,Dona,Sospitós,3
21/04/2020,34,Selva,17213,Vidreres,1,Dona,Sospitós,3
21/04/2020,20,Gironès,17215,Vilablareix,1,Dona,Positiu,1
21/04/2020,20,Gironès,17079,Girona,0,Home,Positiu,23
21/04/2020,36,Tarragonès,43907,La Canonja,0,Home,Sospitós,1
21/04/2020,10,Baix Empordà ,17034,Calonge i Sant Antoni,1,Dona,Sospitós,5
21/04/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Sospitós,68
21/04/2020,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Positiu,4
21/04/2020,36,Tarragonès,43131,Roda de Berà,0,Home,Positiu,1
21/04/2020,10,Baix Empordà ,17013,Begur,0,Home,Positiu,1
21/04/2020,08,Baix Camp,43169,Vilaplana,1,Dona,Sospitós,1
21/04/2020,40,Vallès Occidental,08187,Sabadell,1,Dona,Positiu,7
21/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,1,Dona,Sospitós,35
21/04/2020,33,Segrià ,25038,Aitona,0,Home,Positiu,1
21/04/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,1,Dona,Sospitós,14
21/04/2020,41,Vallès Oriental,08088,La Garriga,0,Home,Positiu,4
21/04/2020,34,Selva,17164,Sant Hilari Sacalm,1,Dona,Positiu,2
21/04/2020,02,Alt Empordà ,17152,Roses,0,Home,Positiu,2
21/04/2020,11,Baix Llobregat,08072,Corbera de Llobregat,0,Home,Sospitós,2
21/04/2020,10,Baix Empordà ,17181,Santa Cristina d'Aro,1,Dona,Sospitós,2
21/04/2020,20,Gironès,17044,Cassà de la Selva,1,Dona,Positiu,1
21/04/2020,10,Baix Empordà ,17022,La Bisbal d'Empordà,0,Home,Sospitós,4
21/04/2020,10,Baix Empordà ,17124,Pals,1,Dona,Positiu,2
21/04/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,1,Dona,Positiu,1
21/04/2020,36,Tarragonès,43148,Tarragona,1,Dona,Positiu,9
21/04/2020,33,Segrià ,25210,Soses,1,Dona,Positiu,1
21/04/2020,32,Segarra,25072,Cervera,1,Dona,Sospitós,2
21/04/2020,09,Baix Ebre,43155,Tortosa,0,Home,Sospitós,10
21/04/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Sospitós,77
21/04/2020,34,Selva,17009,Arbúcies,1,Dona,Sospitós,43
21/04/2020,36,Tarragonès,43153,Torredembarra,0,Home,Sospitós,2
21/04/2020,40,Vallès Occidental,08187,Sabadell,0,Home,Positiu,5
21/04/2020,33,Segrià ,25016,Alguaire,1,Dona,Sospitós,2
21/04/2020,20,Gironès,17038,Campllong,0,Home,Sospitós,1
21/04/2020,08,Baix Camp,43011,Almoster,0,Home,Sospitós,1
21/04/2020,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Sospitós,13
21/04/2020,21,Maresme,08110,Malgrat de Mar,0,Home,Positiu,2
21/04/2020,06,Anoia,08286,La Torre de Claramunt,1,Dona,Sospitós,2
21/04/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Positiu,10
21/04/2020,11,Baix Llobregat,08076,Esparreguera,0,Home,Sospitós,2
21/04/2020,21,Maresme,08118,El Masnou,0,Home,Sospitós,8
21/04/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu,70
21/04/2020,40,Vallès Occidental,08180,Ripollet,1,Dona,Sospitós,14
21/04/2020,02,Alt Empordà ,17221,Vilafant,1,Dona,Sospitós,1
21/04/2020,01,Alt Camp,43161,Valls,1,Dona,Sospitós,16
21/04/2020,36,Tarragonès,43100,Els Pallaresos,1,Dona,Positiu,2
21/04/2020,02,Alt Empordà ,17077,Garriguella,1,Dona,Sospitós,1
21/04/2020,24,Osona,08112,Manlleu,1,Dona,Sospitós,3
21/04/2020,11,Baix Llobregat,08077,Esplugues de Llobregat,1,Dona,Sospitós,15
21/04/2020,,,,No classificat,0,Home,Positiu,5
21/04/2020,41,Vallès Oriental,08108,Lliçà de Vall,1,Dona,Sospitós,2
21/04/2020,31,Ripollès,17147,Ripoll,1,Dona,Sospitós,2
21/04/2020,11,Baix Llobregat,08114,Martorell,0,Home,Positiu,2
21/04/2020,41,Vallès Oriental,08088,La Garriga,1,Dona,Sospitós,5
21/04/2020,11,Baix Llobregat,08001,Abrera,1,Dona,Sospitós,4
21/04/2020,27,Pla d'Urgell,25248,Vilanova de Bellpuig,1,Dona,Sospitós,2
21/04/2020,10,Baix Empordà ,17117,Palafrugell,1,Dona,Sospitós,6
21/04/2020,21,Maresme,08007,Arenys de Munt,1,Dona,Sospitós,2
21/04/2020,07,Bages,08047,Cardona,0,Home,Positiu,2
21/04/2020,21,Maresme,08172,Premià de Mar,1,Dona,Sospitós,22
21/04/2020,20,Gironès,17186,Sarrià de Ter,0,Home,Positiu,1
21/04/2020,08,Baix Camp,43038,Cambrils,1,Dona,Sospitós,2
21/04/2020,13,Barcelonès,08019,Barcelona,1,Dona,Sospitós,863
21/04/2020,03,Alt Penedès,08145,Olèrdola,1,Dona,Sospitós,1
21/04/2020,21,Maresme,08003,Alella,0,Home,Sospitós,1
21/04/2020,21,Maresme,08121,Mataró,0,Home,Sospitós,30
21/04/2020,40,Vallès Occidental,08252,Barberà del Vallès,1,Dona,Positiu,2
21/04/2020,02,Alt Empordà ,17092,Llançà,1,Dona,Sospitós,3
21/04/2020,34,Selva,17023,Blanes,1,Dona,Sospitós,6
21/04/2020,41,Vallès Oriental,08209,Sant Fost de Campsentelles,1,Dona,Sospitós,13
21/04/2020,40,Vallès Occidental,08120,Matadepera,0,Home,Sospitós,1
21/04/2020,12,Baix Penedès,43028,La Bisbal del Penedès,0,Home,Sospitós,1
21/04/2020,19,Garrotxa,17114,Olot,0,Home,Sospitós,18
21/04/2020,36,Tarragonès,43100,Els Pallaresos,1,Dona,Sospitós,3
21/04/2020,12,Baix Penedès,43163,El Vendrell,1,Dona,Positiu,1
21/04/2020,20,Gironès,17155,Salt,1,Dona,Sospitós,5
21/04/2020,24,Osona,08285,Torelló,0,Home,Sospitós,2
21/04/2020,03,Alt Penedès,08065,Castellví de la Marca,0,Home,Sospitós,1
21/04/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,0,Home,Sospitós,23
21/04/2020,31,Ripollès,17167,Sant Joan de les Abadesses,1,Dona,Sospitós,1
21/04/2020,20,Gironès,17020,Bescanó,1,Dona,Positiu,1
21/04/2020,03,Alt Penedès,08091,Gelida,1,Dona,Sospitós,3
21/04/2020,39,Aran,25059,Bossòst,1,Dona,Positiu,1
21/04/2020,23,Noguera,25040,Balaguer,0,Home,Sospitós,6
21/04/2020,40,Vallès Occidental,08184,Rubí,1,Dona,Positiu,3
21/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Sospitós,3
21/04/2020,21,Maresme,08009,Argentona,0,Home,Positiu,1
21/04/2020,41,Vallès Oriental,08088,La Garriga,1,Dona,Positiu,4
21/04/2020,07,Bages,08141,Navàs,1,Dona,Positiu,3
21/04/2020,23,Noguera,25040,Balaguer,1,Dona,Sospitós,18
21/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Positiu,5
21/04/2020,41,Vallès Oriental,08210,Sant Feliu de Codines,1,Dona,Positiu,2
21/04/2020,39,Aran,25243,Vielha e Mijaran,1,Dona,Positiu,1
21/04/2020,14,Berguedà ,08092,Gironella,1,Dona,Positiu,3
21/04/2020,03,Alt Penedès,08222,Sant Llorenç d'Hortons,0,Home,Sospitós,1
21/04/2020,03,Alt Penedès,08222,Sant Llorenç d'Hortons,1,Dona,Sospitós,1
21/04/2020,03,Alt Penedès,08227,Sant Martí Sarroca,0,Home,Sospitós,1
21/04/2020,11,Baix Llobregat,08077,Esplugues de Llobregat,0,Home,Sospitós,8
21/04/2020,09,Baix Ebre,43155,Tortosa,1,Dona,Positiu,1
21/04/2020,11,Baix Llobregat,08077,Esplugues de Llobregat,1,Dona,Positiu,4
21/04/2020,07,Bages,08113,Manresa,0,Home,Positiu,8
21/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Sospitós,95
21/04/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,0,Home,Sospitós,1
21/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Sospitós,50
21/04/2020,22,Montsià ,43004,Alcanar,0,Home,Sospitós,1
21/04/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Sospitós,136
21/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Positiu,9
21/04/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,1,Dona,Sospitós,1
21/04/2020,41,Vallès Oriental,08198,Sant Antoni de Vilamajor,1,Dona,Positiu,6
